activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059063906,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,1,2,1,1,1,2,2,2,525000.0,75,6.99,0.493,2,6782.65,NA,1690,NA,1861.09,360,NA,NA,2,2,2,2,695000,1,1,3,5,1,NA,176,30%-<36%,3,10,2,,,,,5,,,,,2,4,2,21,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,5947,64.76,129000,89,964,988,41
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059063808,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,1,1,2,1,1,1,2,2,2,875000.0,85,6.99,0.517,2,29269.47,NA,23948.07,1960.31,NA,360,NA,12,2,2,2,2,1025000,1,1,3,5,1,NA,171,49,2,3,2,,,,,1,14,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,35-44,No,No,1,1,1,,,,,10,,,,5688,82.42,129000,51,374,986,52
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059110007,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,0,2,1,1,1,2,2,2,1225000.0,80,6.875,0.272,2,8449.9,NA,1690,NA,11.1,360,NA,NA,2,2,2,2,1525000,1,1,3,5,1,NA,561,20%-<30%,2,1,2,,,,,2,,,,,2,2,5,,,,,2,26,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,4724,34.14,129000,137,1627,1751,63
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059052506,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Joint,1,0,2,1,1,1,2,2,2,1355000.0,75,6.5,-0.09,2,8850.4,NA,1690,NA,3712.5,360,NA,NA,2,2,2,2,1805000,1,1,3,5,1,NA,503,43,3,3,2,,,,,2,,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,2456,46.34,129000,131,703,868,47
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059032028,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,1,2,1,1,1,2,2,2,615000.0,80,7.125,0.703,2,7404.93,NA,1690,NA,NA,360,NA,NA,2,2,2,2,765000,1,1,3,5,1,NA,265,20%-<30%,2,1,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,3610,51.05,129000,93,888,1257,40
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059042317,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,0,2,1,1,1,2,2,2,1615000.0,79.83,7.25,0.662,2,51119.94,NA,42155.94,40110.94,NA,360,NA,NA,2,2,2,2,2025000,1,1,3,5,1,NA,18200,<20%,3,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,6,,,,,10,,,,3304,20.34,129000,154,1096,1203,42
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059032062,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,9,2,1,1,1,2,2,2,775000.0,48.58,7,0.431,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,1585000,1,3,3,5,1,NA,201,37,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,1,1,1,,,,,10,,,,4806,24.51,129000,183,1178,1243,15
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059062635,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,9,2,1,1,1,2,2,2,405000.0,47.06,7.625,1.143,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,855000,1,3,3,5,1,NA,492,20%-<30%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,10,,,,4102,42.08,129000,137,1265,1695,26
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059062632,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,0,2,1,1,1,2,2,2,2885000.0,75,6.875,0.18,2,10784.83,NA,1690,NA,NA,360,NA,NA,2,2,2,2,3855000,1,1,3,5,1,NA,1100,30%-<36%,3,3,2,,,,,2,,,,,2,2,5,,,,,2,27,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,1,,,,,10,,,,4208,21.41,129000,156,1216,1899,51
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059062643,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,9,2,1,1,1,2,2,2,3005000.0,44.78,7.5,0.562,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,6705000,1,3,3,5,1,NA,1772,41,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,1,,,,,10,,,,7333,38.8,129000,216,2279,2889,21
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059032066,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,9,2,1,1,1,2,2,2,1025000.0,80,6.875,0.29,2,9418.71,NA,1990,NA,1.02,360,NA,NA,2,2,2,2,1285000,1,1,3,5,1,NA,917,30%-<36%,2,2,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,>74,65-74,Yes,Yes,1,1,1,,,,,10,,,,8194,36.28,129000,162,1462,1495,6
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059042203,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Female,1,1,2,1,1,1,2,2,2,505000.0,46.51,6.625,0.064,2,8957.34,NA,3355,1665,NA,360,NA,NA,2,2,2,2,1075000,1,1,3,5,1,NA,138,43,2,10,1,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,Yes,NA,1,1,1,,,,,10,,,,8429,26.87,129000,160,3044,3702,33
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059099417,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Male,1,1,2,1,1,1,2,2,2,545000.0,90,7.125,0.754,2,6474.45,NA,1690,NA,NA,360,NA,NA,2,2,2,2,605000,1,1,3,5,1,NA,142,42,1,10,3,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,4952,36.85,129000,107,977,1576,43
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059062633,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,1,1,2,2,2,375000.0,49.87,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,745000,1,3,3,5,1,NA,492,30%-<36%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,3,6,,,,,4,,,,6623,42.16,129000,183,1641,1815,23
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059042334,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,1,2,1,1,1,2,2,2,165000.0,31.1,6.437,-0.211,2,5987.55,NA,1690,NA,NA,360,NA,NA,2,2,2,2,535000,1,1,3,5,1,NA,119,30%-<36%,1,1,2,,,,,2,,,,,2,2,2,,,,,2,,,,,2,2,1,1,2,2,<25,65-74,No,Yes,1,1,1,,,,,10,,,,5118,40.45,129000,91,1092,1733,34
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059099417,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,0,2,1,1,1,2,2,2,535000.0,80,8.5,1.457,3,11763.8,NA,6255,3990,NA,360,NA,NA,2,2,2,2,665000,1,2,3,5,1,NA,401,42,1,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,4952,36.85,129000,107,977,1576,43
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059032064,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,555000.0,27.09,6.99,0.233,2,9772.26,NA,1690,NA,687.5,360,NA,NA,2,2,2,2,2035000,1,1,3,5,1,NA,158,49,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,Yes,NA,1,1,1,,,,,10,,,,2799,27.44,129000,144,562,692,24
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059063101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,1,2,1,1,1,2,2,2,685000.0,80,7.5,0.597,2,5176,NA,1690,NA,NA,360,NA,NA,2,2,2,2,855000,1,1,3,5,1,NA,144,47,3,3,2,,,,,2,,,,,2,2,3,5,,,,5,,,,,2,2,1,2,2,2,<25,25-34,No,No,1,1,1,,,,,10,,,,2935,43.58,129000,94,458,632,46
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059032050,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,1,2,1,1,1,2,2,2,545000.0,95,6.99,0.695,2,19789.12,NA,14982.36,676.88,NA,360,NA,12,2,2,2,2,575000,1,1,3,5,1,NA,152,38,1,1,2,,,,,2,,,,,2,2,5,,,,,2,27,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,4950,41.13,129000,133,1396,1616,35
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059042339,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Male,1,1,2,1,1,1,2,2,2,325000.0,33.33,6.375,-0.023,2,7232.95,NA,2502.5,812.5,NA,360,NA,NA,2,2,2,2,975000,1,1,3,5,1,NA,93,46,3,10,3,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,1,,,,,10,,,,3364,33.23,129000,114,942,1351,35
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059052415,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,Joint,Joint,1,0,2,1,1,1,2,2,2,805000.0,58.18,7.5,0.345,2,8592.78,NA,1690,NA,1300,360,NA,NA,2,2,2,2,1375000,1,1,3,5,1,NA,300,30%-<36%,1,3,1,14,,,,2,,,,,2,2,5,,,,,2,22,,,,2,2,2,1,2,2,35-44,45-54,No,No,1,1,1,,,,,10,,,,3933,36.74,129000,148,1301,1361,45
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059001802,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,415000.0,53.12,6.625,0.204,2,6213.59,NA,2211.25,521.25,NA,360,NA,NA,2,2,2,2,785000,1,1,3,5,1,NA,193,20%-<30%,2,10,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,7488,84.64,129000,54,715,1344,58
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059042311,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,0,2,1,1,1,2,2,2,1375000.0,78.85,7.125,0.657,2,13497.01,NA,6149,4459,NA,360,NA,NA,2,2,2,2,1745000,1,1,3,5,1,NA,399,44,1,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,5965,29.94,129000,110,2122,2580,47
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059011200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,645000.0,95,6.99,0.414,2,8714.12,NA,1690,NA,NA,360,NA,NA,2,2,2,2,675000,1,1,3,5,1,NA,410,20%-<30%,1,3,1,11,,,,1,11,14,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,4275,56.37,129000,112,810,1296,70
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059075518,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,71,2,1,1,1,2,2,2,445000.0,35.48,6.99,0.425,2,9165.73,NA,1690,NA,1100,360,NA,NA,2,2,2,2,1245000,1,1,3,5,1,NA,505,41,2,1,2,,,,,2,,,,,2,2,5,,,,,2,22,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,2,,,,,10,,,,9171,71.58,129000,114,2271,2372,10
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059063007,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,2065000.0,75,7.875,0.768,2,16484.95,NA,4843.13,2578.13,NA,360,NA,NA,2,1,2,2,2755000,1,1,3,5,1,NA,675,42,1,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,>74,55-64,Yes,No,1,1,6,,,,,10,,,,6699,25.05,129000,162,1623,1949,37
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059032066,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Male,1,0,2,1,1,1,2,2,2,1605000.0,72.76,6.875,0.337,2,14874.34,NA,4890,3200,NA,360,NA,NA,2,2,2,2,2195000,1,1,3,5,1,NA,913,20%-<30%,1,10,2,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,8194,36.28,129000,162,1462,1495,6
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059052427,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,765000.0,73.51,6.937,0.321,2,7376.28,NA,1690,NA,NA,360,NA,NA,2,2,2,2,1045000,1,1,3,5,1,NA,175,44,1,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,5069,52.99,129000,145,1407,1573,25
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059042112,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Joint,1,0,2,1,1,1,2,2,2,1915000.0,80,7,0.303,2,9315,NA,1690,NA,NA,360,NA,NA,2,2,2,2,2395000,1,1,3,5,1,NA,590,42,1,2,2,,,,,2,,,,,2,2,6,,,,,6,,,,,2,2,2,1,2,2,35-44,45-54,No,No,1,1,1,,,,,10,,,,6796,27.53,129000,158,1829,2222,24
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059087302,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,1,1,2,2,2,425000.0,80,7.25,0.58,2,16817.02,NA,11609.08,NA,36.1,360,NA,12,2,2,2,2,525000,1,1,3,5,1,NA,240,40,1,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,25-34,55-64,No,No,1,1,2,,,,,10,,,,6021,85.75,129000,60,567,865,29
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059032063,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,695000.0,75,7.125,0.034,2,6608.65,NA,1690,NA,NA,360,NA,NA,2,2,2,2,925000,1,1,3,5,1,NA,342,20%-<30%,3,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,7128,30.92,129000,157,1964,2250,16
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059074408,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,5,2,1,1,1,2,2,2,565000.0,85,9,1.969,2,10997.19,NA,5490,2805,NA,360,NA,NA,2,2,2,2,665000,1,1,3,5,1,NA,190,49,1,2,2,,,,,2,,,,,2,2,2,5,24,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,6,,,,,10,,,,5453,90.94,129000,53,362,588,50
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059063603,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,9,2,1,1,1,2,2,2,945000.0,84.01,7.25,0.674,2,37114.53,NA,25648.56,NA,NA,360,NA,NA,2,2,2,2,1175000,1,1,3,5,1,NA,223,49,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,6450,31.16,129000,108,1312,1478,45
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059042114,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,2005000.0,74.77,8.375,1.503,3,12482,NA,2265,,4750,360,NA,NA,2,2,2,2,2675000,1,2,3,5,1,NA,1906,30%-<36%,1,1,2,,,,,3,,,,,2,2,5,,,,,6,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,3836,29.17,129000,118,717,1473,47
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059052439,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,0,2,1,1,1,2,2,2,1045000.0,80,7.25,0.458,2,7865.72,NA,1690,NA,2610,360,NA,NA,2,2,2,2,1305000,1,1,3,5,1,NA,310,48,3,3,2,,,,,2,,,,,2,2,2,,,,,2,,,,,2,2,1,2,2,2,45-54,35-44,No,No,1,1,1,,,,,10,,,,9926,76.7,129000,113,1045,1934,6
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059032044,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Joint,1,9,2,1,1,1,2,2,2,355000.0,25.45,7.5,0.867,3,8474.34,NA,1990,NA,162.05,360,NA,NA,2,2,2,2,1375000,1,3,3,5,1,NA,0,NA,1,2,3,,,,,3,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,5588,24.18,129000,215,1787,2044,30
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059052411,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Male,1,1,2,1,1,1,2,2,2,685000.0,70,7.125,0.266,2,9332.21,NA,3413.75,1723.75,NA,360,NA,NA,2,2,2,2,985000,1,1,3,5,1,NA,139,48,3,10,1,11,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,5012,65,129000,110,1030,1366,49
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059042330,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,1145000.0,69.73,6.875,-0.075,2,9131.58,NA,1690,,1437.28,360,NA,NA,2,2,2,2,1645000,1,1,3,5,1,NA,447,42,2,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,2,,,,,10,,,,6254,48.24,129000,107,1219,1670,34
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059110108,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,1,2,1,1,1,2,2,2,825000.0,78.1,7.75,0.987,2,16565,NA,9890,8200,,360,NA,NA,2,2,2,2,1055000,1,1,3,5,1,NA,201,48,2,10,2,,,,,5,,,,,2,4,27,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,1,,,,,10,,,,2784,54.45,129000,109,548,979,51
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059021913,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,3,2,1,1,1,2,2,2,765000.0,60,6.812,-0.137,2,20965.5,NA,13930,12240,,360,NA,NA,2,2,2,2,1275000,1,1,3,5,1,NA,166,47,1,1,2,,,,,2,,,,,2,2,5,,,,,2,5,22,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,2,,,,,10,,,,7702,78.03,129000,94,1182,1948,51
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059011602,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,Asian,Joint,1,3,2,1,1,1,2,2,2,505000.0,93.2,6.625,0.594,2,6350.25,NA,1690,NA,NA,360,NA,NA,2,2,2,2,535000,1,1,3,5,1,NA,124,45,1,1,2,14,,,,1,14,,,,2,2,2,,,,,6,,,,,2,2,2,1,2,2,35-44,25-34,No,No,1,1,2,,,,,10,,,,6248,81.98,129000,59,701,1318,57
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059110603,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,1,2,1,1,1,2,2,2,495000.0,63.64,6.5,-0.216,2,7833.6,NA,1690,NA,5,360,NA,NA,2,2,2,2,775000,1,1,3,5,1,NA,164,30%-<36%,1,10,1,14,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,8556,90.59,129000,51,274,1031,47
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059042334,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Female,1,9,2,1,1,1,2,2,2,285000.0,60,7.125,0.43,3,NA,NA,NA,NA,NA,360,NA,NA,2,1,2,2,475000,1,3,3,5,1,NA,0,NA,2,10,3,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,3,,,,,10,,,,5118,40.45,129000,91,1092,1733,34
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059001503,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,1,2,1,1,1,2,2,2,1005000.0,80,6.99,0.207,2,10781.78,NA,4190,2500,NA,360,NA,NA,2,2,2,2,1255000,1,1,3,5,1,NA,237,47,1,1,2,,,,,2,,,,,2,2,2,25,,,,2,22,24,,,2,2,2,1,2,2,35-44,25-34,No,No,1,1,1,,,,,10,,,,5302,55.88,129000,95,1042,1432,54
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059063603,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,9,2,1,1,2,2,2,2,35000.0,84.0128,1,-6.05,3,250,NA,250,NA,NA,360,NA,NA,2,1,1,2,1165000,1,1,3,5,1,NA,223,46,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,6450,31.16,129000,108,1312,1478,45
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059021816,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,1,2,1,1,1,2,2,2,1025000.0,95,7.25,0.333,2,12168.46,NA,6389.08,4699.08,NA,360,NA,NA,2,2,2,2,1085000,1,1,3,5,1,NA,350,30%-<36%,3,10,2,,,,,5,,,,,2,4,2,26,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,4895,38.55,129000,111,1582,1897,48
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059099234,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,0,2,1,1,1,2,2,2,1105000.0,80,8,1.369,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,1375000,1,3,3,5,1,NA,299,45,2,2,2,,,,,2,,,,,2,2,2,26,,,,2,26,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,3580,60.42,129000,91,777,1092,51
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059011710,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,6,2,1,1,1,2,2,2,1155000.0,80,7.25,0.385,2,7165,NA,1690,NA,NA,360,NA,NA,2,2,2,2,1445000,1,1,3,5,1,NA,286,40,2,3,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,3649,48.62,129000,138,1005,1161,50
2024,549300DD4R4SYK5RAQ92,11244,CA,06059,06059032055,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,905000.0,75,7.125,0.044,2,8620.42,NA,1690,NA,NA,360,NA,NA,2,2,2,2,1215000,1,1,3,5,1,NA,384,30%-<36%,1,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,3864,54.35,129000,113,785,1009,34
